Date,Dept,Is_Holiday ,IsHoliday,Month_Num,Price,Season,Store,Temperature,Weather_Category,Week_Num,Weekly_Sales,Year
2010-02-05 00:00:00,87,0,false,2,1707.867,Winter,11,46.04,Moderate,6,17076.27,2010
2010-02-05 00:00:00,87,0,false,2,177.291,Winter,3,45.71,Moderate,6,1768.81,2010
2010-02-05 00:00:00,87,0,false,2,1777.398,Winter,27,27.19,Cold,6,17776.38,2010
2010-02-05 00:00:00,87,0,false,2,1784.149,Winter,18,21.33,Cold,6,17844.39,2010
2010-02-05 00:00:00,87,0,false,2,1847.212,Winter,35,27.19,Cold,6,18475.32,2010
2010-02-05 00:00:00,87,0,false,2,1862.21,Winter,8,34.14,Moderate,6,18626,2010
2010-02-05 00:00:00,87,0,false,2,1871.74,Winter,4,43.76,Moderate,6,18721.9,2010
2010-02-05 00:00:00,87,0,false,2,1932.85,Winter,19,20.96,Cold,6,19327.3,2010
2010-02-05 00:00:00,87,0,false,2,22.276,Winter,38,49.47,Moderate,6,223.86,2010
2010-02-05 00:00:00,87,0,false,2,2287.085,Winter,14,27.31,Cold,6,22875.25,2010
2010-02-05 00:00:00,87,0,false,2,2639.199,Winter,10,54.34,Moderate,6,26394.89,2010
2010-02-05 00:00:00,87,0,false,2,2891.302,Winter,23,15.25,Cold,6,28917.12,2010
2010-02-05 00:00:00,87,0,false,2,2932.911,Winter,24,22.43,Cold,6,29333.81,2010
2010-02-05 00:00:00,87,0,false,2,3597.489,Winter,1,42.31,Moderate,6,35972.49,2010
2010-02-05 00:00:00,87,0,false,2,3679.541,Winter,2,40.19,Moderate,6,36792.81,2010
2010-02-05 00:00:00,87,0,false,2,3966.65,Winter,6,40.43,Moderate,6,39665.5,2010
2010-02-05 00:00:00,87,0,false,2,48.35,Winter,37,45.97,Moderate,6,483.2,2010
2010-02-05 00:00:00,87,0,false,2,5141.924,Winter,20,25.92,Cold,6,51422.64,2010
2010-02-05 00:00:00,87,0,false,2,535.494,Winter,32,34.43,Moderate,6,5352.24,2010
2010-02-05 00:00:00,87,0,false,2,571.887,Winter,39,44.3,Moderate,6,5719.27,2010
2010-02-05 00:00:00,87,0,false,2,6.18,Winter,42,54.34,Moderate,6,60,2010
2010-02-05 00:00:00,87,0,false,2,632.57,Winter,34,35.44,Moderate,6,6322,2010
2010-02-05 00:00:00,87,0,false,2,678.571,Winter,16,19.79,Cold,6,6786.01,2010
2010-02-05 00:00:00,87,0,false,2,684.292,Winter,25,21.1,Cold,6,6846.52,2010
2010-02-05 00:00:00,87,0,false,2,741.342,Winter,7,10.53,Cold,6,7414.22,2010
2010-02-05 00:00:00,87,0,false,2,760.609,Winter,31,39.05,Moderate,6,7603.59,2010
2010-02-05 00:00:00,87,0,false,2,774.85,Winter,41,30.27,Moderate,6,7752.1,2010
2010-02-05 00:00:00,87,0,false,2,790.549,Winter,17,23.11,Cold,6,7904.69,2010
2010-02-05 00:00:00,87,0,false,2,881.532,Winter,45,27.31,Cold,6,8818.12,2010
2010-02-05 00:00:00,87,0,false,2,891.291,Winter,21,39.05,Moderate,6,8916.71,2010
2010-02-05 00:00:00,87,0,false,2,898.179,Winter,29,24.36,Cold,6,8979.39,2010
2010-02-05 00:00:00,90,0,false,2,10622.684,Winter,2,40.19,Moderate,6,106222.74,2010
2010-02-05 00:00:00,90,0,false,2,11171.552,Winter,13,31.53,Moderate,6,111718.02,2010
2010-02-05 00:00:00,90,0,false,2,11415.932,Winter,20,25.92,Cold,6,114164.32,2010
2010-02-05 00:00:00,90,0,false,2,1180.496,Winter,21,39.05,Moderate,6,11801.66,2010
2010-02-05 00:00:00,90,0,false,2,11931.999,Winter,27,27.19,Cold,6,119320.09,2010
2010-02-05 00:00:00,90,0,false,2,1225.772,Winter,29,24.36,Cold,6,12260.92,2010
2010-02-05 00:00:00,90,0,false,2,1363.547,Winter,25,21.1,Cold,6,13634.27,2010
2010-02-05 00:00:00,90,0,false,2,146.435,Winter,3,45.71,Moderate,6,1460.05,2010
2010-02-05 00:00:00,90,0,false,2,16626.111,Winter,14,27.31,Cold,6,166263.81,2010
2010-02-05 00:00:00,90,0,false,2,1687.52,Winter,10,54.34,Moderate,6,16873.5,2010
2010-02-05 00:00:00,90,0,false,2,1840.906,Winter,18,21.33,Cold,6,18411.76,2010
2010-02-05 00:00:00,90,0,false,2,204.002,Winter,5,39.7,Moderate,6,2038.12,2010
2010-02-05 00:00:00,90,0,false,2,2046.691,Winter,35,27.19,Cold,6,20465.91,2010
2010-02-05 00:00:00,90,0,false,2,2085.77,Winter,23,15.25,Cold,6,20858.9,2010
2010-02-05 00:00:00,90,0,false,2,233.752,Winter,9,38.01,Moderate,6,2335.92,2010
2010-02-05 00:00:00,90,0,false,2,2524.609,Winter,22,24.36,Cold,6,25245.69,2010
2010-02-05 00:00:00,90,0,false,2,2565.076,Winter,33,58.4,Moderate,6,25651.66,2010
2010-02-05 00:00:00,90,0,false,2,2795.464,Winter,44,31.53,Moderate,6,27958.74,2010
2010-02-05 00:00:00,90,0,false,2,3006.497,Winter,17,23.11,Cold,6,30061.67,2010
2010-02-05 00:00:00,90,0,false,2,3202.122,Winter,45,27.31,Cold,6,32016.42,2010
2010-02-05 00:00:00,90,0,false,2,3339.331,Winter,38,49.47,Moderate,6,33394.01,2010
2010-02-05 00:00:00,90,0,false,2,3919.214,Winter,30,39.05,Moderate,6,39189.44,2010
2010-02-05 00:00:00,90,0,false,2,4012.4,Winter,8,34.14,Moderate,6,40125.2,2010
2010-02-05 00:00:00,90,0,false,2,4219.99,Winter,37,45.97,Moderate,6,42204,2010
2010-02-05 00:00:00,90,0,false,2,4423.229,Winter,34,35.44,Moderate,6,44229.09,2010
2010-02-05 00:00:00,90,0,false,2,4715.341,Winter,36,45.97,Moderate,6,47158.21,2010
2010-02-05 00:00:00,90,0,false,2,5218.577,Winter,11,46.04,Moderate,6,52189.57,2010
2010-02-05 00:00:00,90,0,false,2,5234.358,Winter,42,54.34,Moderate,6,52339.98,2010
2010-02-05 00:00:00,90,0,false,2,533.415,Winter,16,19.79,Cold,6,5330.05,2010
2010-02-05 00:00:00,90,0,false,2,5810.519,Winter,6,40.43,Moderate,6,58106.79,2010
2010-02-05 00:00:00,90,0,false,2,5943.5,Winter,26,9.55,Cold,6,59430.2,2010
2010-02-05 00:00:00,90,0,false,2,616.841,Winter,15,19.83,Cold,6,6171.21,2010
2010-02-05 00:00:00,90,0,false,2,6365.097,Winter,32,34.43,Moderate,6,63647.47,2010
2010-02-05 00:00:00,90,0,false,2,6652.732,Winter,41,30.27,Moderate,6,66525.92,2010
2010-02-05 00:00:00,90,0,false,2,6668.422,Winter,43,47.31,Moderate,6,66687.72,2010
2010-02-05 00:00:00,90,0,false,2,6870.168,Winter,39,44.3,Moderate,6,68699.68,2010
2010-02-05 00:00:00,90,0,false,2,7010.408,Winter,40,14.48,Cold,6,70104.48,2010
2010-02-05 00:00:00,90,0,false,2,7343.389,Winter,24,22.43,Cold,6,73435.29,2010
2010-02-05 00:00:00,90,0,false,2,7544.153,Winter,19,20.96,Cold,6,75442.83,2010
2010-02-05 00:00:00,90,0,false,2,7641.657,Winter,1,42.31,Moderate,6,76419.47,2010
2010-02-05 00:00:00,90,0,false,2,7759.235,Winter,28,49.47,Moderate,6,77587.85,2010
2010-02-05 00:00:00,90,0,false,2,874.108,Winter,7,10.53,Cold,6,8745.28,2010
2010-02-05 00:00:00,90,0,false,2,8980.618,Winter,31,39.05,Moderate,6,89807.88,2010
2010-02-05 00:00:00,90,0,false,2,9362.54,Winter,4,43.76,Moderate,6,93621.2,2010
2010-02-05 00:00:00,90,0,false,2,975.273,Winter,12,49.47,Moderate,6,9750.53,2010
2010-02-05 00:00:00,91,0,false,2,1069.051,Winter,25,21.1,Cold,6,10688.51,2010
2010-02-05 00:00:00,91,0,false,2,10901.328,Winter,20,25.92,Cold,6,109009.28,2010
2010-02-05 00:00:00,91,0,false,2,110.683,Winter,16,19.79,Cold,6,1109.33,2010
2010-02-05 00:00:00,91,0,false,2,1125.331,Winter,18,21.33,Cold,6,11254.61,2010
2010-02-05 00:00:00,91,0,false,2,1134.973,Winter,17,23.11,Cold,6,11349.33,2010
2010-02-05 00:00:00,91,0,false,2,1151.208,Winter,36,45.97,Moderate,6,11509.78,2010
2010-02-05 00:00:00,91,0,false,2,1523.626,Winter,35,27.19,Cold,6,15234.76,2010
2010-02-05 00:00:00,91,0,false,2,16.609,Winter,3,45.71,Moderate,6,166.19,2010
2010-02-05 00:00:00,91,0,false,2,16249.688,Winter,14,27.31,Cold,6,162497.78,2010
2010-02-05 00:00:00,91,0,false,2,1636.47,Winter,10,54.34,Moderate,6,16363.1,2010
2010-02-05 00:00:00,91,0,false,2,1753.022,Winter,44,31.53,Moderate,6,17527.52,2010
2010-02-05 00:00:00,91,0,false,2,2271.031,Winter,45,27.31,Cold,6,22708.11,2010
2010-02-05 00:00:00,91,0,false,2,2648.889,Winter,38,49.47,Moderate,6,26492.19,2010
2010-02-05 00:00:00,91,0,false,2,2842.428,Winter,22,24.36,Cold,6,28423.28,2010
2010-02-05 00:00:00,91,0,false,2,29.264,Winter,9,38.01,Moderate,6,292.64,2010
2010-02-05 00:00:00,91,0,false,2,3184.516,Winter,37,45.97,Moderate,6,31846.36,2010
2010-02-05 00:00:00,91,0,false,2,3356.265,Winter,8,34.14,Moderate,6,33565.15,2010
2010-02-05 00:00:00,91,0,false,2,3404.517,Winter,30,39.05,Moderate,6,34049.37,2010
2010-02-05 00:00:00,91,0,false,2,3427.84,Winter,34,35.44,Moderate,6,34275.3,2010
2010-02-05 00:00:00,91,0,false,2,3513.598,Winter,43,47.31,Moderate,6,35132.68,2010
2010-02-05 00:00:00,91,0,false,2,380.775,Winter,15,19.83,Cold,6,3806.45,2010
2010-02-05 00:00:00,91,0,false,2,4220.617,Winter,42,54.34,Moderate,6,42203.07,2010
2010-02-05 00:00:00,91,0,false,2,4644.75,Winter,11,46.04,Moderate,6,46448.9,2010
2010-02-05 00:00:00,91,0,false,2,4709.103,Winter,26,9.55,Cold,6,47091.73,2010
2010-02-05 00:00:00,91,0,false,2,4845.363,Winter,6,40.43,Moderate,6,48449.73,2010
2010-02-05 00:00:00,91,0,false,2,493.282,Winter,7,10.53,Cold,6,4928.02,2010
2010-02-05 00:00:00,91,0,false,2,521.717,Winter,29,24.36,Cold,6,5216.77,2010
2010-02-05 00:00:00,91,0,false,2,5420.096,Winter,32,34.43,Moderate,6,54205.26,2010
2010-02-05 00:00:00,91,0,false,2,5453.175,Winter,41,30.27,Moderate,6,54532.45,2010
2010-02-05 00:00:00,91,0,false,2,5756.864,Winter,40,14.48,Cold,6,57563.74,2010
2010-02-05 00:00:00,91,0,false,2,5954.99,Winter,39,44.3,Moderate,6,59553,2010
2010-02-05 00:00:00,91,0,false,2,617.257,Winter,21,39.05,Moderate,6,6171.97,2010
2010-02-05 00:00:00,91,0,false,2,6229.359,Winter,24,22.43,Cold,6,62290.49,2010
2010-02-05 00:00:00,91,0,false,2,6242.084,Winter,1,42.31,Moderate,6,62424.14,2010
2010-02-05 00:00:00,91,0,false,2,7053.947,Winter,19,20.96,Cold,6,70536.47,2010
2010-02-05 00:00:00,91,0,false,2,7090.861,Winter,31,39.05,Moderate,6,70913.21,2010
2010-02-05 00:00:00,91,0,false,2,7372.082,Winter,4,43.76,Moderate,6,73717.92,2010
2010-02-05 00:00:00,91,0,false,2,772.765,Winter,33,58.4,Moderate,6,7727.75,2010
2010-02-05 00:00:00,91,0,false,2,787.361,Winter,12,49.47,Moderate,6,7875.21,2010
2010-02-05 00:00:00,91,0,false,2,8.758,Winter,5,39.7,Moderate,6,91.18,2010
2010-02-05 00:00:00,91,0,false,2,8042.171,Winter,28,49.47,Moderate,6,80421.01,2010
2010-02-05 00:00:00,91,0,false,2,8814.117,Winter,27,27.19,Cold,6,88143.67,2010
2010-02-05 00:00:00,91,0,false,2,8843.159,Winter,2,40.19,Moderate,6,88433.59,2010
2010-02-05 00:00:00,91,0,false,2,8995.609,Winter,13,31.53,Moderate,6,89955.29,2010
2010-02-05 00:00:00,91,0,false,2,962.365,Winter,23,15.25,Cold,6,9625.95,2010
2010-02-05 00:00:00,92,0,false,2,10139.195,Winter,39,44.3,Moderate,6,101393.65,2010
2010-02-05 00:00:00,92,0,false,2,10340.595,Winter,32,34.43,Moderate,6,103403.45,2010
2010-02-05 00:00:00,92,0,false,2,11123.891,Winter,6,40.43,Moderate,6,111241.81,2010
2010-02-05 00:00:00,92,0,false,2,11170.047,Winter,41,30.27,Moderate,6,111703.57,2010
2010-02-05 00:00:00,92,0,false,2,11550.487,Winter,40,14.48,Cold,6,115500.67,2010
2010-02-05 00:00:00,92,0,false,2,1162.459,Winter,9,38.01,Moderate,6,11620.09,2010
2010-02-05 00:00:00,92,0,false,2,12875.586,Winter,19,20.96,Cold,6,128753.26,2010
2010-02-05 00:00:00,92,0,false,2,12999.338,Winter,31,39.05,Moderate,6,129993.58,2010
2010-02-05 00:00:00,92,0,false,2,13547.428,Winter,28,49.47,Moderate,6,135470.78,2010
2010-02-05 00:00:00,92,0,false,2,13596.704,Winter,24,22.43,Cold,6,135963.44,2010
2010-02-05 00:00:00,92,0,false,2,13988.474,Winter,1,42.31,Moderate,6,139884.94,2010
2010-02-05 00:00:00,92,0,false,2,1569.54,Winter,16,19.79,Cold,6,15694.3,2010
2010-02-05 00:00:00,92,0,false,2,16576.94,Winter,4,43.76,Moderate,6,165765.5,2010
2010-02-05 00:00:00,92,0,false,2,16687.437,Winter,13,31.53,Moderate,6,166872.27,2010
2010-02-05 00:00:00,92,0,false,2,17760.816,Winter,27,27.19,Cold,6,177605.86,2010
2010-02-05 00:00:00,92,0,false,2,17898.399,Winter,2,40.19,Moderate,6,178982.89,2010
2010-02-05 00:00:00,92,0,false,2,1951.676,Winter,15,19.83,Cold,6,19520.26,2010
2010-02-05 00:00:00,92,0,false,2,19522.104,Winter,20,25.92,Cold,6,195223.84,2010
2010-02-05 00:00:00,92,0,false,2,2013.211,Winter,21,39.05,Moderate,6,20135.71,2010
2010-02-05 00:00:00,92,0,false,2,2307.124,Winter,7,10.53,Cold,6,23071.14,2010
2010-02-05 00:00:00,92,0,false,2,2463.105,Winter,12,49.47,Moderate,6,24628.25,2010
2010-02-05 00:00:00,92,0,false,2,2744.645,Winter,29,24.36,Cold,6,27445.55,2010
2010-02-05 00:00:00,92,0,false,2,29396.105,Winter,14,27.31,Cold,6,293966.05,2010
2010-02-05 00:00:00,92,0,false,2,3794.217,Winter,44,31.53,Moderate,6,37940.57,2010
2010-02-05 00:00:00,92,0,false,2,3988.359,Winter,33,58.4,Moderate,6,39884.19,2010
2010-02-05 00:00:00,92,0,false,2,4227.071,Winter,25,21.1,Cold,6,42270.21,2010
2010-02-05 00:00:00,92,0,false,2,4972.731,Winter,38,49.47,Moderate,6,49727.31,2010
2010-02-05 00:00:00,92,0,false,2,5007.068,Winter,18,21.33,Cold,6,50069.98,2010
2010-02-05 00:00:00,92,0,false,2,5112.86,Winter,17,23.11,Cold,6,51133,2010
2010-02-05 00:00:00,92,0,false,2,5129.243,Winter,23,15.25,Cold,6,51295.23,2010
2010-02-05 00:00:00,92,0,false,2,5454.23,Winter,10,54.34,Moderate,6,54538.9,2010
2010-02-05 00:00:00,92,0,false,2,5668.025,Winter,22,24.36,Cold,6,56676.95,2010
2010-02-05 00:00:00,92,0,false,2,5863.448,Winter,35,27.19,Cold,6,58637.68,2010
2010-02-05 00:00:00,92,0,false,2,6146.351,Winter,30,39.05,Moderate,6,61467.01,2010
2010-02-05 00:00:00,92,0,false,2,6218.731,Winter,8,34.14,Moderate,6,62183.21,2010
2010-02-05 00:00:00,92,0,false,2,6396.272,Winter,36,45.97,Moderate,6,63964.12,2010
2010-02-05 00:00:00,92,0,false,2,6428.789,Winter,37,45.97,Moderate,6,64289.49,2010
2010-02-05 00:00:00,92,0,false,2,645.524,Winter,5,39.7,Moderate,6,6459.34,2010
2010-02-05 00:00:00,92,0,false,2,6625.921,Winter,34,35.44,Moderate,6,66261.91,2010
2010-02-05 00:00:00,92,0,false,2,680.568,Winter,3,45.71,Moderate,6,6805.18,2010
2010-02-05 00:00:00,92,0,false,2,6820.788,Winter,45,27.31,Cold,6,68203.08,2010
2010-02-05 00:00:00,92,0,false,2,8571.748,Winter,42,54.34,Moderate,6,85713.08,2010
2010-02-05 00:00:00,92,0,false,2,8805.685,Winter,43,47.31,Moderate,6,88056.65,2010
2010-02-05 00:00:00,92,0,false,2,9034.562,Winter,11,46.04,Moderate,6,90342.72,2010
2010-02-05 00:00:00,92,0,false,2,9139.92,Winter,26,9.55,Cold,6,91402.2,2010
2010-02-05 00:00:00,93,0,false,2,10382.772,Winter,14,27.31,Cold,6,103827.72,2010
2010-02-05 00:00:00,93,0,false,2,115.238,Winter,29,24.36,Cold,6,1147.88,2010
2010-02-05 00:00:00,93,0,false,2,120.267,Winter,23,15.25,Cold,6,1206.27,2010
2010-02-05 00:00:00,93,0,false,2,133.473,Winter,10,54.34,Moderate,6,1337.33,2010
2010-02-05 00:00:00,93,0,false,2,1860.68,Winter,38,49.47,Moderate,6,18603.1,2010
2010-02-05 00:00:00,93,0,false,2,208.13,Winter,35,27.19,Cold,6,2076.4,2010
2010-02-05 00:00:00,93,0,false,2,2110.494,Winter,37,45.97,Moderate,6,21108.24,2010
2010-02-05 00:00:00,93,0,false,2,2189.057,Winter,30,39.05,Moderate,6,21888.37,2010
2010-02-05 00:00:00,93,0,false,2,2335.313,Winter,8,34.14,Moderate,6,23348.83,2010
2010-02-05 00:00:00,93,0,false,2,254.098,Winter,22,24.36,Cold,6,2543.28,2010
2010-02-05 00:00:00,93,0,false,2,2597.466,Winter,34,35.44,Moderate,6,25975.26,2010
2010-02-05 00:00:00,93,0,false,2,2615.948,Winter,26,9.55,Cold,6,26162.18,2010
2010-02-05 00:00:00,93,0,false,2,3005.325,Winter,32,34.43,Moderate,6,30052.25,2010
2010-02-05 00:00:00,93,0,false,2,3108.138,Winter,40,14.48,Cold,6,31080.68,2010
2010-02-05 00:00:00,93,0,false,2,3166.592,Winter,42,54.34,Moderate,6,31665.32,2010
2010-02-05 00:00:00,93,0,false,2,3177.953,Winter,11,46.04,Moderate,6,31781.73,2010
2010-02-05 00:00:00,93,0,false,2,3301.465,Winter,41,30.27,Moderate,6,33016.55,2010
2010-02-05 00:00:00,93,0,false,2,3510.127,Winter,43,47.31,Moderate,6,35102.27,2010
2010-02-05 00:00:00,93,0,false,2,3674.073,Winter,19,20.96,Cold,6,36740.43,2010
2010-02-05 00:00:00,93,0,false,2,3720.513,Winter,39,44.3,Moderate,6,37206.63,2010
2010-02-05 00:00:00,93,0,false,2,3747.93,Winter,24,22.43,Cold,6,37476.7,2010
2010-02-05 00:00:00,93,0,false,2,3749.563,Winter,33,58.4,Moderate,6,37496.33,2010
2010-02-05 00:00:00,93,0,false,2,3901.034,Winter,36,45.97,Moderate,6,39005.54,2010
2010-02-05 00:00:00,93,0,false,2,399.884,Winter,45,27.31,Cold,6,4002.34,2010
2010-02-05 00:00:00,93,0,false,2,400.212,Winter,17,23.11,Cold,6,4000.62,2010
2010-02-05 00:00:00,93,0,false,2,4081.957,Winter,6,40.43,Moderate,6,40815.87,2010
2010-02-05 00:00:00,93,0,false,2,4373.119,Winter,13,31.53,Moderate,6,43732.99,2010
2010-02-05 00:00:00,93,0,false,2,46.051,Winter,12,49.47,Moderate,6,465.21,2010
2010-02-05 00:00:00,93,0,false,2,5085.778,Winter,31,39.05,Moderate,6,50856.18,2010
2010-02-05 00:00:00,93,0,false,2,52.177,Winter,7,10.53,Cold,6,524.27,2010
2010-02-05 00:00:00,93,0,false,2,5824.237,Winter,20,25.92,Cold,6,58244.87,2010
2010-02-05 00:00:00,93,0,false,2,60.389,Winter,15,19.83,Cold,6,605.69,2010
2010-02-05 00:00:00,93,0,false,2,6062.283,Winter,4,43.76,Moderate,6,60623.33,2010
2010-02-05 00:00:00,93,0,false,2,6425.55,Winter,28,49.47,Moderate,6,64252,2010
2010-02-05 00:00:00,93,0,false,2,6449.867,Winter,1,42.31,Moderate,6,64494.87,2010
2010-02-05 00:00:00,93,0,false,2,6494.935,Winter,27,27.19,Cold,6,64944.45,2010
2010-02-05 00:00:00,93,0,false,2,6610.721,Winter,2,40.19,Moderate,6,66106.91,2010
2010-02-05 00:00:00,93,0,false,2,71.24,Winter,21,39.05,Moderate,6,711.6,2010
2010-02-05 00:00:00,93,0,false,2,80.945,Winter,25,21.1,Cold,6,812.15,2010
2010-02-05 00:00:00,93,0,false,2,89.242,Winter,18,21.33,Cold,6,896.12,2010
2010-02-05 00:00:00,93,0,false,2,928.354,Winter,44,31.53,Moderate,6,9283.04,2010
2010-02-05 00:00:00,94,0,false,2,0.118,Winter,16,19.79,Cold,6,5.88,2010
2010-02-05 00:00:00,94,0,false,2,'-0.144,Winter,15,19.83,Cold,6,1.96,2010
2010-02-05 00:00:00,94,0,false,2,0.182,Winter,7,10.53,Cold,6,4.22,2010
2010-02-05 00:00:00,94,0,false,2,0.296,Winter,29,24.36,Cold,6,1.96,2010
2010-02-05 00:00:00,94,0,false,2,0.776,Winter,17,23.11,Cold,6,3.96,2010
2010-02-05 00:00:00,94,0,false,2,0.896,Winter,12,49.47,Moderate,6,4.96,2010
2010-02-05 00:00:00,94,0,false,2,1.022,Winter,23,15.25,Cold,6,13.72,2010
2010-02-05 00:00:00,94,0,false,2,1768.658,Winter,38,49.47,Moderate,6,17691.48,2010
2010-02-05 00:00:00,94,0,false,2,2.695,Winter,10,54.34,Moderate,6,22.15,2010
2010-02-05 00:00:00,94,0,false,2,2053.927,Winter,44,31.53,Moderate,6,20542.97,2010
2010-02-05 00:00:00,94,0,false,2,2335.361,Winter,8,34.14,Moderate,6,23358.61,2010
2010-02-05 00:00:00,94,0,false,2,2419.235,Winter,30,39.05,Moderate,6,24190.65,2010
2010-02-05 00:00:00,94,0,false,2,3058.069,Winter,42,54.34,Moderate,6,30579.89,2010
2010-02-05 00:00:00,94,0,false,2,3170.463,Winter,37,45.97,Moderate,6,31704.33,2010
2010-02-05 00:00:00,94,0,false,2,3344.819,Winter,34,35.44,Moderate,6,33450.89,2010
2010-02-05 00:00:00,94,0,false,2,3603.033,Winter,11,46.04,Moderate,6,36032.33,2010
2010-02-05 00:00:00,94,0,false,2,3817.135,Winter,28,49.47,Moderate,6,38174.75,2010
2010-02-05 00:00:00,94,0,false,2,3905.297,Winter,40,14.48,Cold,6,39048.67,2010
2010-02-05 00:00:00,94,0,false,2,3977.467,Winter,19,20.96,Cold,6,39778.67,2010
2010-02-05 00:00:00,94,0,false,2,4009.992,Winter,6,40.43,Moderate,6,40100.82,2010
2010-02-05 00:00:00,94,0,false,2,4010.142,Winter,26,9.55,Cold,6,40096.62,2010
2010-02-05 00:00:00,94,0,false,2,4026.155,Winter,33,58.4,Moderate,6,40264.35,2010
2010-02-05 00:00:00,94,0,false,2,4038.034,Winter,41,30.27,Moderate,6,40382.34,2010
2010-02-05 00:00:00,94,0,false,2,4534.088,Winter,32,34.43,Moderate,6,45341.88,2010
2010-02-05 00:00:00,94,0,false,2,4753.463,Winter,24,22.43,Cold,6,47535.93,2010
2010-02-05 00:00:00,94,0,false,2,4913.31,Winter,43,47.31,Moderate,6,49137.6,2010
2010-02-05 00:00:00,94,0,false,2,5012.343,Winter,39,44.3,Moderate,6,50121.73,2010
2010-02-05 00:00:00,94,0,false,2,5665.709,Winter,1,42.31,Moderate,6,56655.39,2010
2010-02-05 00:00:00,94,0,false,2,5764.292,Winter,4,43.76,Moderate,6,57647.52,2010
2010-02-05 00:00:00,94,0,false,2,6130.169,Winter,31,39.05,Moderate,6,61298.99,2010
2010-02-05 00:00:00,94,0,false,2,6379.273,Winter,20,25.92,Cold,6,63787.83,2010
2010-02-05 00:00:00,94,0,false,2,6728.768,Winter,2,40.19,Moderate,6,67287.18,2010
2010-02-05 00:00:00,94,0,false,2,7059.451,Winter,36,45.97,Moderate,6,70593.01,2010
2010-02-05 00:00:00,94,0,false,2,7067.259,Winter,13,31.53,Moderate,6,70677.59,2010
2010-02-05 00:00:00,94,0,false,2,7490.309,Winter,27,27.19,Cold,6,74898.99,2010
2010-02-05 00:00:00,94,0,false,2,9093.909,Winter,14,27.31,Cold,6,90943.29,2010
2010-02-05 00:00:00,95,0,false,2,10308.171,Winter,19,20.96,Cold,6,103077.21,2010
2010-02-05 00:00:00,95,0,false,2,10668.696,Winter,1,42.31,Moderate,6,106690.06,2010
2010-02-05 00:00:00,95,0,false,2,11083.151,Winter,28,49.47,Moderate,6,110836.01,2010
2010-02-05 00:00:00,95,0,false,2,11177.227,Winter,31,39.05,Moderate,6,111773.67,2010
2010-02-05 00:00:00,95,0,false,2,1177.346,Winter,3,45.71,Moderate,6,11771.76,2010
2010-02-05 00:00:00,95,0,false,2,12573.963,Winter,13,31.53,Moderate,6,125740.33,2010
2010-02-05 00:00:00,95,0,false,2,13071.958,Winter,4,43.76,Moderate,6,130722.18,2010
2010-02-05 00:00:00,95,0,false,2,13315.167,Winter,27,27.19,Cold,6,133147.07,2010
2010-02-05 00:00:00,95,0,false,2,14300.251,Winter,2,40.19,Moderate,6,143002.81,2010
2010-02-05 00:00:00,95,0,false,2,1497.941,Winter,5,39.7,Moderate,6,14982.41,2010
2010-02-05 00:00:00,95,0,false,2,16262.58,Winter,20,25.92,Cold,6,162621.8,2010
2010-02-05 00:00:00,95,0,false,2,2106.954,Winter,16,19.79,Cold,6,21070.74,2010
2010-02-05 00:00:00,95,0,false,2,21304.306,Winter,14,27.31,Cold,6,213042.66,2010
2010-02-05 00:00:00,95,0,false,2,2307.549,Winter,33,58.4,Moderate,6,23077.19,2010
2010-02-05 00:00:00,95,0,false,2,2329.3,Winter,9,38.01,Moderate,6,23292.1,2010
2010-02-05 00:00:00,95,0,false,2,2693.221,Winter,7,10.53,Cold,6,26933.81,2010
2010-02-05 00:00:00,95,0,false,2,2694.143,Winter,44,31.53,Moderate,6,26939.43,2010
2010-02-05 00:00:00,95,0,false,2,2758.759,Winter,15,19.83,Cold,6,27584.99,2010
2010-02-05 00:00:00,95,0,false,2,3097.953,Winter,29,24.36,Cold,6,30977.93,2010
2010-02-05 00:00:00,95,0,false,2,3266.87,Winter,21,39.05,Moderate,6,32670.9,2010
2010-02-05 00:00:00,95,0,false,2,3884.936,Winter,38,49.47,Moderate,6,38851.26,2010
2010-02-05 00:00:00,95,0,false,2,3995.243,Winter,12,49.47,Moderate,6,39953.93,2010
2010-02-05 00:00:00,95,0,false,2,4038.737,Winter,36,45.97,Moderate,6,40389.37,2010
2010-02-05 00:00:00,95,0,false,2,4383.475,Winter,17,23.11,Cold,6,43836.05,2010
2010-02-05 00:00:00,95,0,false,2,4492.42,Winter,25,21.1,Cold,6,44920.9,2010
2010-02-05 00:00:00,95,0,false,2,4742.122,Winter,30,39.05,Moderate,6,47425.92,2010
2010-02-05 00:00:00,95,0,false,2,5090.625,Winter,37,45.97,Moderate,6,50910.65,2010
2010-02-05 00:00:00,95,0,false,2,5411.157,Winter,42,54.34,Moderate,6,54116.37,2010
2010-02-05 00:00:00,95,0,false,2,5649.467,Winter,23,15.25,Cold,6,56494.17,2010
2010-02-05 00:00:00,95,0,false,2,5954.119,Winter,22,24.36,Cold,6,59542.69,2010
2010-02-05 00:00:00,95,0,false,2,6032.497,Winter,34,35.44,Moderate,6,60329.37,2010
2010-02-05 00:00:00,95,0,false,2,6045.194,Winter,8,34.14,Moderate,6,60454.44,2010
2010-02-05 00:00:00,95,0,false,2,6127.199,Winter,18,21.33,Cold,6,61271.59,2010
2010-02-05 00:00:00,95,0,false,2,6283.408,Winter,35,27.19,Cold,6,62831.98,2010
